datetime,site,geometry,SNOWDEPTH,SNOWDEPTH_units,datasource,SNOWDEPTH (m)
2022-03-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2022-03-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-03-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2022-03-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2022-04-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2022-04-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2022-04-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2022-04-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2022-04-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-04-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-04-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2022-04-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2022-04-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2022-04-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2022-04-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2022-04-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2022-04-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),47.0,in,NRCS,1.1938
2022-04-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-04-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-04-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-04-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-04-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2022-04-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2022-04-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),41.0,in,NRCS,1.0413999999999999
2022-04-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-04-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2022-04-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2022-04-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2022-04-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2022-04-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2022-04-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2022-04-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2022-04-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2022-04-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2022-05-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2022-05-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2022-05-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2022-05-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2022-05-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-05-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2022-05-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),23.0,in,NRCS,0.5841999999999999
2022-05-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),23.0,in,NRCS,0.5841999999999999
2022-05-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),23.0,in,NRCS,0.5841999999999999
2022-05-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2022-05-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),31.0,in,NRCS,0.7874
2022-05-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2022-05-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-05-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-05-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2022-05-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),21.0,in,NRCS,0.5334
2022-05-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),18.0,in,NRCS,0.4572
2022-05-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),14.0,in,NRCS,0.35559999999999997
2022-05-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2022-05-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),9.0,in,NRCS,0.2286
2022-05-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),8.0,in,NRCS,0.2032
2022-05-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2022-05-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2022-05-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2022-05-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-05-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2022-10-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2022-10-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2022-10-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2022-10-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2022-10-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2022-10-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2022-10-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2022-11-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2022-11-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2022-11-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2022-11-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2022-11-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),16.0,in,NRCS,0.4064
2022-11-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),18.0,in,NRCS,0.4572
2022-11-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),16.0,in,NRCS,0.4064
2022-11-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),20.0,in,NRCS,0.508
2022-11-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),21.0,in,NRCS,0.5334
2022-11-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-11-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2022-11-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),24.0,in,NRCS,0.6095999999999999
2022-11-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),23.0,in,NRCS,0.5841999999999999
2022-11-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),21.0,in,NRCS,0.5334
2022-11-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),22.0,in,NRCS,0.5588
2022-11-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),23.0,in,NRCS,0.5841999999999999
2022-11-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-11-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2022-11-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2022-12-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2022-12-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2022-12-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-12-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),39.0,in,NRCS,0.9905999999999999
2022-12-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2022-12-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),41.0,in,NRCS,1.0413999999999999
2022-12-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),40.0,in,NRCS,1.016
2022-12-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2022-12-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2022-12-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),43.0,in,NRCS,1.0922
2022-12-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-12-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2022-12-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-12-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-12-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-12-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),47.0,in,NRCS,1.1938
2022-12-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2022-12-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2022-12-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),46.0,in,NRCS,1.1683999999999999
2022-12-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2022-12-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-12-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),49.0,in,NRCS,1.2446
2022-12-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-12-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-12-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-12-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-12-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),47.0,in,NRCS,1.1938
2022-12-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),48.0,in,NRCS,1.2191999999999998
2022-12-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),51.0,in,NRCS,1.2953999999999999
2022-12-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2022-12-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2023-01-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),55.0,in,NRCS,1.397
